(29648, 19929), (-2086, -21533)
(-15738, 14843), (-27834, -23915)
(1630, 7052), (-26485, -28743)
(16165, -8108), (-3321, -14639)
(13294, 21930), (3353, -28249)
(18270, 25554), (-2251, -13284)
(12162, 17424), (-1602, -6200)
(13773, 30842), (-504, 14459)
(-18530, -18530), (-20058, -31873)
(28876, -6916), (11802, -21784)
(9386, 20807), (-13433, 6992)
(-938, 25734), (-22611, 19112)
(29834, 10940), (-18462, -13802)
(-14454, 29530), (-26503, 849)
(4108, 7581), (-23412, -20276)
(-16787, 25213), (-21701, 15128)
(6722, 813), (-24, -14382)
(-12795, 5333), (-21252, -21657)
(7272, 27623), (3074, -2334)
(9023, 3576), (-18725, -8258)
(-3476, 26497), (-12748, -31121)
(3402, 29678), (-6704, -31372)
(-3939, -9974), (-25614, -24143)
(29906, 30784), (-5855, -751)
(-28614, 16991), (-29575, 893)
(25697, 7905), (-9373, -29946)
(30007, -16909), (-25327, -17297)
(27132, 29372), (24533, -5061)
(10551, 10986), (-15480, -6880)
(14539, 10233), (-6737, -10154)
(-3207, 2690), (-32146, -15265)
(7709, 11265), (-1589, 3650)
(9967, 21593), (-10024, -20624)
(-25890, 19045), (-29249, -13693)
(6234, 26195), (-19583, -6287)
(22522, -5165), (-26826, -21590)
(9888, 15159), (9588, -21525)
(28381, 26867), (8327, 436)
(-7231, 29034), (-20409, 24193)
(14637, -6992), (-13195, -12290)
(-22695, 1446), (-24208, -4955)
(21898, 25372), (-18214, 23271)
(23979, 8479), (-27993, 8240)
(7145, 28017), (-469, -5966)
(25157, 7846), (-11466, -8050)
(11055, 27816), (7589, 9055)
(-24888, 31027), (-29781, -18923)
(32250, 30338), (29547, 10329)
(-7851, 18687), (-23683, 6563)
(30166, 20833), (-3980, -3422)
(28008, 23012), (6588, -21379)
(16282, 15824), (-28068, -19942)
(21608, 14134), (-30394, -7033)
(12166, 28472), (-15460, 8455)
(-2372, 28889), (-31253, 20323)
(14844, 29598), (1244, -12737)
(19197, 16755), (11135, 219)
(30644, 22379), (17992, -6955)
(26088, -15791), (12243, -26107)
(-20507, -19037), (-27561, -25482)
(26498, 14319), (-13641, -5537)
(7203, 13394), (-18692, -1921)
(25022, 19474), (20510, -7089)
(15892, 21504), (9087, -31581)
(31828, 21371), (2380, 9482)
(27613, -3972), (1823, -31363)
(-9757, 20165), (-19755, 13778)
(-2478, 31967), (-3108, 7923)
(32038, 29940), (9060, -14920)
(20804, 20089), (20421, 5320)
(-8080, 19000), (-32260, 4093)
(23009, 3966), (3122, -32216)
(31826, 10014), (-2248, -7848)
(6214, -17384), (-14491, -29099)
(28316, 27788), (11697, 17443)
(8019, 7656), (-26771, -26640)
(-3743, 20334), (-25665, -10437)
(7400, -26208), (-28459, -28842)
(26571, 5142), (6968, -9213)
(4183, 31055), (-18563, 22139)
(18585, -8708), (2258, -18573)
(-6908, 17121), (-26930, -17111)
(-5028, 19485), (-31139, 15444)
(13688, 17244), (10504, -22909)
(25304, 18852), (-19827, -24399)
(22039, 13879), (-15532, -12663)
(11951, 28143), (-28666, 13291)
(14906, 23351), (3117, 11264)
(21511, 31994), (-29450, 10862)
(11907, 28776), (2782, -6801)
(-6467, -28056), (-10613, -32454)
(18255, 27907), (-7890, 9201)
(17440, 8999), (12590, -7895)
(-9800, -5038), (-31569, -20988)
(-1160, -17429), (-10365, -29687)
(-7157, 4083), (-8007, -5165)
(-851, -22062), (-16188, -26266)
(27020, -6487), (-13167, -15485)
(-1103, 20015), (-13520, -28358)
(-27553, 3972), (-32679, 837)
(5863, 18503), (-18304, -31630)
(16383, -10801), (-25879, -30546)
(-8484, -15534), (-18804, -24186)
(10217, 28693), (7150, 9965)
(-12712, 15562), (-28348, -11881)
(12667, 19815), (-10752, 10594)
(-13451, 5210), (-14451, -18013)
(27686, 28279), (20048, 25699)
(10759, 21982), (-24080, -22807)
(17275, -3936), (-17983, -23638)
(17876, 15797), (-19981, -11771)
(17504, -4711), (-10327, -15864)
(28290, 21309), (20108, 8172)
(-20203, 31061), (-21110, -1284)
(-6688, 13912), (-16562, -28619)
(28555, 21256), (12447, 11932)
(27933, 516), (-8640, -476)
(4348, -18970), (-11016, -19113)
(4574, 7143), (-21379, -11834)
(9452, 1185), (-7539, -15382)
(6886, 1270), (-23082, -4148)
(-11538, 20075), (-28189, -11929)
(15766, -5457), (-16775, -27241)
(2382, 3961), (-24471, -16432)
(11495, 18049), (-25171, -31892)
(24498, 5996), (18626, -21951)
(14790, 5037), (-25041, -17232)
(14798, 28633), (-6015, -26800)
(-19495, 30663), (-22721, 6637)
(31567, -2923), (-31251, -30685)
(24393, 8493), (-30485, -9934)
(1651, 14175), (-23220, 13833)
(-4094, 3847), (-5550, -24078)
(19214, -8335), (-28797, -9438)
(10733, -15921), (-18711, -29843)
(-13125, -517), (-29373, -1617)
(6789, 22186), (-3730, 21151)
(-8899, -3995), (-14777, -4621)
(23262, 8645), (-568, -15777)
(-23842, -6393), (-30796, -29290)
(24499, 17090), (-3843, -16286)
(10666, 22730), (-14366, 5439)
(2485, 10028), (-7794, -22216)
(-401, -1621), (-19308, -14920)
(-24128, 27818), (-32731, -12222)
(20665, 1213), (11333, -25572)
(21141, 21741), (-15664, -20880)
(28443, 19079), (8994, 3984)
(-821, 11997), (-929, -21656)
(6008, 19152), (-28724, -27825)
(13216, -5975), (-17376, -16825)
(21746, 13281), (-32204, -15871)
(28894, 26981), (12185, -16942)
(12655, 26046), (-20981, -761)
(14495, -4431), (-12875, -27759)
(10482, 27921), (-15135, -7413)
(21017, 7327), (-14452, -21557)
(5008, 26575), (-1575, 2691)
(7608, 18973), (-32729, -6777)
(9757, 2280), (-7593, -948)
(26318, 32116), (-26074, -6611)
(27403, -15128), (12583, -30541)
(23702, 26784), (-3695, -23817)
(27800, 10541), (-10964, 8835)
(-7850, 17993), (-30640, -1205)
(624, 20094), (-503, 8320)
(20729, 18348), (-1502, -31067)
(-3061, 15785), (-8352, -17322)
(8975, 6984), (7201, 1214)
(31776, 15276), (30663, 6787)
(9914, 31845), (-26077, -25178)
(9480, 11631), (-21447, 8741)
(19859, 27736), (-31018, -9753)
(-22313, 23784), (-23830, 8477)
(419, 28495), (-24113, 8082)
(4118, -24093), (2452, -25191)
(10194, 2053), (-11454, -32331)
(32410, 29977), (-14439, -28537)
(16204, 7677), (-3284, -2946)
(21452, 20475), (-234, -30264)
(-791, 30290), (-13601, 20831)
(4604, 16874), (-961, -11772)
(-9207, -13883), (-20754, -14444)
(23116, 9055), (15673, 5968)
(8735, 14920), (-18214, -20572)
(-11565, 18490), (-25813, -9687)
(6036, -706), (3723, -936)
(-13154, 23654), (-17475, -934)
(25557, -12593), (-9075, -14857)
(-5809, 16891), (-32432, -21287)
(27700, 6238), (26303, -26745)
(23256, 1235), (22479, -23427)
(30343, 19539), (-25418, -8495)
(6930, -4131), (-5720, -29447)
(-15543, 12889), (-23134, -9126)
(-9, 26799), (-11794, -25840)
(32134, 4344), (-21225, -27798)
(30247, 14099), (10629, 1829)
(26490, 17913), (-20122, 8185)
(13719, 17666), (-16889, -23797)
(32545, 6246), (914, -22278)
(29736, -13887), (-19856, -32287)
(26992, -13368), (12816, -17543)
(3733, -916), (-13825, -15321)
(14965, 28487), (-30136, -4069)
(16994, -4078), (-24252, -11195)
(32617, 5962), (23426, -10028)
(29392, 25132), (-32751, 3558)
(-23351, 6176), (-25909, -14527)
(26767, 23145), (-1757, -14274)
(-5847, 9100), (-6412, -11165)
(4491, 29538), (-30222, -29332)
(-4833, 2139), (-12320, -26682)
(10899, 7675), (-23458, -16377)
(-2839, 8787), (-29409, 2195)
(27578, -6802), (17658, -8342)
(-634, 1952), (-27906, -19134)
(20152, 32484), (-6224, -11824)
(-21322, -16405), (-32113, -31145)
(13500, 5103), (3814, -24010)
(26209, 15890), (16138, -5175)
(25127, -3111), (22861, -26994)
(-23875, 3500), (-32377, -15892)
(-347, 27762), (-15510, -1862)
(20890, 5406), (6856, -8008)
(-3064, -12201), (-18706, -26093)
(27360, 26593), (4012, -12572)
(-23263, 1509), (-27218, -3409)
(14128, 22188), (-15548, -19994)
(30503, -25726), (-13874, -28315)
(32233, 16907), (-13006, -32634)
(16802, -5646), (-25937, -29748)
(24791, 23031), (-12999, -23938)
(16093, 19054), (-10005, 4550)
(13370, -22847), (-30103, -29735)
(8207, -9911), (-14520, -21560)
(13204, 22633), (6000, 4133)
(20579, 21825), (-30722, -29108)
(-4518, -19962), (-10178, -24250)
(24860, 22946), (-5920, 5542)
(14655, 20973), (2161, -18985)
(10151, 17581), (7833, -19646)
(-26933, 2673), (-29144, -11530)
(27742, 17597), (24197, -5284)
(6845, 5271), (-11381, -2442)
(28991, 19631), (-2007, -21755)
(12384, 7776), (-496, 3949)
(9468, 10616), (-6479, -27088)
(29297, 24939), (-24744, -16724)
(23518, 17626), (18071, -229)
(-5854, 1539), (-29666, -12726)
(7304, 11756), (-19325, -12578)
(-10980, 28750), (-23059, -21937)
(-1521, 15026), (-9725, -30983)
(22280, 19261), (231, 6676)
(8498, -5884), (-25712, -20422)
(25244, 8880), (-16829, -26946)
(23532, -256), (-19237, -2219)
(25972, 26964), (20470, -17743)
(-769, -4303), (-31150, -11174)
(13487, 3505), (-27683, -21238)
(31453, -1304), (-21136, -18572)
(22828, -1070), (-3479, -28561)
(-1533, 4968), (-21697, -18127)
(19969, 28668), (17391, -10290)
(6317, -3954), (-26598, -24129)
(-6738, -316), (-15672, -31611)
(-25134, 7054), (-29489, 1674)
(-17084, 14041), (-29831, -14272)
(3573, 27003), (-15389, 22125)
(4254, 9212), (-2736, -21917)
(17309, 20819), (-1668, 3283)
(16254, 9319), (14558, -25488)
(-10950, 17381), (-12470, 15983)
(18024, 14331), (-10040, -19066)
(29764, -21517), (19025, -27751)
(21231, 25838), (4573, 2920)
(-6239, 4338), (-30207, -18966)
(27763, 1952), (-17822, -4028)
(2642, 24595), (-22008, 766)
(-19627, 17438), (-26485, -22442)
(9418, 15322), (-16257, -7223)
(26950, 14290), (2791, -26764)
(31017, 26222), (-2985, -24989)
(17648, 24767), (250, 1439)
(29890, 22245), (4623, 6300)
(26398, 20442), (106, -7600)
(24414, 6823), (19037, -16077)
(-17333, 26252), (-24069, 11673)
(-5684, -2141), (-12620, -30475)
(6560, 19441), (-19985, -27392)
(13942, -6509), (-15903, -20464)
(1537, 29043), (-28959, 24508)
(17575, 2696), (-23363, -17229)
(28403, 25623), (2372, -14475)
(-13309, 26435), (-32501, -19088)
(24782, 27254), (-15580, -18198)
(-12889, 23850), (-32579, 11184)
(26529, -10986), (-23818, -31685)
(16230, -25296), (6905, -29209)
(3406, 5121), (-1949, -7499)
(-5181, 19995), (-12780, -30825)
(26731, 14642), (14386, 3060)
(20732, 1272), (-14194, -22453)
(29713, 14040), (-4192, -32166)
(-8248, 26641), (-12008, 7380)
(15983, 31670), (-18732, -21601)
(18800, -2527), (14655, -12624)
(26804, 10885), (21273, -23725)
(-7484, 988), (-18643, -9777)
(14105, -13119), (-26143, -21588)
(12726, -20065), (-1276, -31775)
(-22146, 25372), (-23565, -31326)
(21303, 17481), (-31058, -16323)
(23170, 7956), (-21120, -29845)
(4637, 16130), (-10217, -3503)
(30884, 13312), (-4001, -8035)
(21915, -19981), (-5760, -31460)
(-2720, -10368), (-8170, -23531)
(15712, 8774), (-3292, -18825)
(26496, 29220), (-7426, -31453)
(-2952, -8650), (-19152, -29955)
(22494, 17951), (-22914, -3016)
(1343, 2605), (-18340, -12223)
(-15143, 16933), (-23470, -21563)
(-24650, 25794), (-25733, 3821)
(26340, 12084), (7727, -11513)
(20540, 10668), (-32593, -1900)
(-23452, 22883), (-31536, -18991)
(1050, 17301), (-5365, -2579)
(9135, -29633), (-28036, -30605)
(29463, 30986), (-5296, 14936)
(30225, -6409), (3561, -14237)
(16847, -4619), (6873, -26812)
(-10507, -4543), (-16455, -7579)
(19611, -1169), (1673, -1610)
(2838, 12337), (-31448, -4477)
(6142, 30700), (-10541, 16689)
(-24906, -4667), (-26548, -11814)
(19278, 32011), (-27620, -27783)
(27661, 6246), (41, -27217)
(9837, 28928), (-31163, -15803)
(-8276, 2550), (-29556, -5244)
(-9466, 1124), (-15495, -25909)
(24633, 11854), (-3628, -22917)
(-9985, 19727), (-21549, 7328)
(23213, 19403), (-31378, -26066)
(26556, 14051), (16358, -22042)
(-8675, 28886), (-18982, -15420)
(-9030, -12256), (-22664, -12328)
(1451, 19076), (-15177, -32624)
(30895, 32760), (-3702, 15833)
(-12179, 28577), (-15648, -18147)
(27095, -4412), (2497, -24221)
(6832, 5330), (6087, 2739)
(-9788, 27230), (-32605, -25541)
(15313, -21770), (-25633, -31534)
(-27255, 15595), (-29093, -8773)
(10222, 30085), (-1384, 23771)
(22679, 16571), (-30713, -14152)
(11558, 19652), (-12337, 16763)
(14586, 2410), (7662, -21173)
(15355, -29029), (8489, -31026)
(782, -1098), (-31369, -22841)
(-1624, -12717), (-7705, -15100)
(12744, 18018), (-31686, -13906)
(25215, 24889), (-13041, -30462)
(14121, -10387), (-4888, -24606)
(-16287, 17494), (-23859, -2863)
(-8728, 24505), (-12166, 24389)
(4816, 29131), (-16121, 392)
(14960, 21995), (-16811, -5554)
(27898, 20115), (-10509, 13393)
(17393, 14979), (6327, -20109)
(-14370, 9185), (-32158, -22552)
(-1644, 20031), (-31308, 4634)
(939, 13748), (-1016, -1313)
(-17756, -18056), (-19168, -25201)
(-13166, 19958), (-22902, -19524)
(-9474, 29195), (-18596, 14055)
(3253, -18249), (1152, -19488)
(18528, 18320), (3465, 3384)
(18749, 19049), (-393, 5052)
(-7638, 32095), (-25248, 29212)
(21652, 15318), (9656, -21722)
(23611, -21803), (-25349, -21859)
(29206, -18618), (6368, -30480)
(-13518, 131), (-27113, -17791)
(8585, 25749), (-4335, 14884)
(-8019, -21650), (-26236, -23496)
(13954, 22578), (-23169, -18186)
(-10246, 1753), (-11765, -8127)
(1712, 15611), (-19098, -21658)
(31571, 6793), (-4055, -14773)
(-25350, 7191), (-25975, -10352)
(16720, 24561), (-6783, -4955)
(4021, 4898), (1692, -4657)
(28625, 18139), (-26892, -9580)
(8238, 19377), (-9416, 5131)
(6889, 20113), (-29405, -10142)
(15869, 7841), (-11041, -24419)
(-20102, 25658), (-20980, 21069)
(26492, -12874), (23168, -22179)
(23239, 15570), (5799, 9343)
(31612, -3892), (-24005, -6276)
(13767, 18004), (1482, 4794)
(3717, 12072), (-5275, -4352)
(8037, -1924), (-5362, -18237)
(18173, 2382), (-22348, -3376)
(23775, 16566), (20178, 8502)
(27843, 13716), (-1838, -14313)
(23200, 29032), (-20851, -20263)
(-18715, -20617), (-20141, -21982)
(-1182, 20980), (-5581, -30011)
(3643, -5159), (-22980, -19670)
(18910, 12275), (3153, -28890)
(15835, 14982), (3952, -24829)
(29362, -26797), (-26269, -32318)
(28176, 17027), (-27853, 4150)
(-8874, 23709), (-13716, -25837)
(20881, 369), (7380, -8304)
(31062, -13778), (-26774, -20826)
(23017, -12028), (-30253, -13250)
(-12613, 22199), (-20105, -1565)
(-6094, 19631), (-15062, -227)
(27648, 10996), (27091, -11024)
(29349, 27759), (-153, -11439)
(27397, 23884), (22378, 14193)
(7859, 26921), (-23270, 12669)
(20644, 10841), (11760, -16170)
(32740, 8152), (6144, -17937)
(-18853, 2114), (-29710, -27411)
(29860, 29348), (5678, -31368)
(11593, 10825), (8309, 5486)
(20164, 27823), (-27347, 13439)
(28657, 30919), (18230, 29157)
(-10129, 27209), (-11858, -9964)
(31735, 13582), (24811, -2470)
(13179, 10668), (-18540, -24914)
(6002, 29859), (-1260, 24622)
(27188, -435), (26660, -14620)
(10934, -19352), (-17113, -26863)
(5049, 4775), (-5804, -14530)
(21815, 24120), (-11695, -5533)
(26389, 26622), (-14510, -7696)
(7055, -24333), (-19911, -30771)
(-15298, -5815), (-31968, -23495)
(21553, -10313), (-21536, -18815)
(31933, 18008), (-2295, -12454)
(15677, -7116), (9353, -10531)
(7838, -1833), (-9102, -28966)
(4525, 21007), (-24702, -3754)
(15795, -15091), (13831, -16063)
(4013, 22023), (196, 11679)
(26734, 19375), (8741, -28986)
(23584, -17686), (-4584, -30115)
(28799, 151), (4327, -24993)
(-6914, 5196), (-15331, -27943)
(655, 31292), (-31448, -3619)
(-1183, -3163), (-19673, -21883)
(4010, 18068), (-24222, 9739)
(-17955, 9116), (-30864, -28874)
(-980, -883), (-10853, -1867)
(19329, 26024), (11911, 14972)
(18875, 12002), (-22580, 3609)
(11019, 30521), (-20063, 855)
(32668, -6185), (-22781, -17391)
(22096, 25283), (-5882, 17644)
(10930, 28625), (-314, 28551)
(13944, -10941), (10787, -12101)
(14086, -9433), (-10514, -22436)
(-23098, 26997), (-32403, 10516)
(30495, -21790), (19632, -29355)
(16098, 30509), (14067, 18844)
(16681, 29998), (3865, -24272)
(20947, 13190), (16464, -12092)
(21123, 13494), (-30372, 7590)
(30980, 9758), (-27045, -32473)
(17039, 31387), (6684, 14349)
(1347, -13228), (-4503, -20158)
(17894, 31719), (-32158, 18235)
(-11466, -9869), (-19421, -15887)
(19746, 31625), (5056, 21763)
(22811, 7397), (-13159, -9899)
(20049, 30377), (5158, 20353)
(29271, 17711), (16134, 152)
(16707, 7888), (7988, -12012)
(24779, 21442), (-24544, -3202)
(23755, 26803), (8389, -1746)
(5640, 4174), (-6231, -26172)
(31577, 21884), (2975, -23754)
(30540, 32122), (-12699, 32030)
(22109, 14964), (-15874, -206)
(28879, 25282), (18538, -10800)
(26463, 26552), (16537, 1667)
(2161, 9689), (-23124, -30401)
(14950, -16834), (5134, -19376)
(436, 18717), (-16841, 15860)
(32008, 27975), (16892, 27748)
(22979, 29299), (-23057, 17895)
(25318, -599), (-6264, -12238)
(17740, 5016), (-8559, -14175)
(-10532, 27540), (-18059, -18705)
(-9436, -12782), (-25801, -30204)
(1005, 28694), (-3776, -27988)
(15138, -21309), (-10593, -21367)
(-2381, 27944), (-31802, 14865)
(-8892, -21044), (-22283, -23331)
(1990, 10704), (-11308, 387)
(4111, 16729), (-5717, 3838)
(15059, -163), (-14667, -16598)
(-4625, 8962), (-12218, -20401)
(-1194, 3651), (-8723, -4522)
(-3934, 29958), (-11920, -28907)
(31115, -15377), (-23926, -16225)
(-7132, 21871), (-11108, -13472)
(12334, 17554), (10863, -25272)
(13148, 23109), (12630, -4940)
(24855, 30738), (-4267, -15653)
(11052, 11094), (-27787, -16930)
(11908, -119), (-14495, -5379)
(2112, 12511), (-29696, -9321)
(-13563, 3633), (-31479, -10405)
(5554, 16236), (-21262, -16277)
(-5616, -20933), (-30191, -21704)
(-17605, 26249), (-18787, -3229)
(24300, 30554), (-17969, 14598)
(1909, 15657), (-4214, -19343)
(-22181, 7583), (-22971, -24819)
(13425, 21829), (6023, 12277)
(22280, -17368), (13775, -30220)
(2633, -1239), (-8317, -14295)
(26350, -14911), (-32073, -28506)
(-14453, 27382), (-22223, 18079)
(-6615, 17795), (-12504, -3569)
(23058, 10806), (-29906, 2748)
(16483, 2550), (-7824, -4542)
(-24420, 28789), (-31284, 5586)
(22496, 23174), (-4693, -2711)
(19798, 22304), (3197, 7284)
(10876, -3422), (-21929, -9107)
(7884, -13965), (-13754, -17105)
(10573, -16659), (-30123, -32223)
(26015, 23641), (25477, 1613)
(21826, 6049), (-31259, -5567)
(23622, 20656), (-30040, -6205)
(-3008, 19629), (-14536, 19540)
(-22644, 2988), (-27122, -18570)
(-8649, -2147), (-23137, -13488)
(28102, -19110), (23721, -20572)
(30671, 23724), (-26280, -13998)
(972, -8247), (-3934, -25118)
(18445, -5511), (5649, -24209)
(15869, 14712), (-8845, -1079)
(-1770, 13402), (-4456, -436)
(10212, 25536), (2332, -11090)
(18287, -9616), (-11607, -10479)
(-4683, 13783), (-19252, -12587)
(9374, -11005), (-8462, -17968)
(-17898, 4206), (-29582, -29712)
(14653, 32425), (-11895, -12720)
(-21315, 22857), (-24474, 15297)
(7580, 28904), (-17526, 11230)
(31292, -4538), (30692, -17135)
(18122, 18066), (-16302, 7972)
(-8178, 21888), (-23106, -22618)
(30714, 13893), (6429, -17062)
(28271, 5669), (-23068, -17277)
(29083, 20553), (-22278, -21085)
(13242, -8539), (-16731, -24102)
(25625, 20528), (14897, -23929)
(3473, -1913), (-17590, -19969)
(24314, -5080), (-28359, -28511)
(26419, -20889), (-9694, -28277)
(790, 18628), (-31267, 590)
(7233, 28044), (-12451, 1204)
(18349, 28080), (5560, -7628)
(-9090, 24847), (-12339, -11395)
(6873, -5578), (-11934, -13164)
(21339, 20382), (-19097, -29287)
(-28199, 22273), (-30968, 20610)
(1104, 3169), (-32324, -25020)
(29530, 27834), (-21304, 7019)
(31168, 32255), (22853, 16602)
(24335, -12574), (9073, -31295)
(29933, 28739), (1614, -24443)
(4461, 22518), (-20142, -30712)
(-1485, 31135), (-7131, 20780)
(11410, 15564), (-17027, 5710)
(27575, 24685), (23430, -10264)
(-15811, 27752), (-27614, -25658)
(16826, 70), (9650, -12199)
(20958, 3573), (17042, -13524)
(-10752, 31873), (-28200, 23042)
(24772, -13656), (-32241, -27897)
(30544, -9147), (12947, -31889)
(-4730, -6141), (-28583, -28285)
(-3011, -1791), (-15306, -22730)
(14072, 21005), (11247, -29436)
(-12768, -18887), (-25786, -27699)
(-12903, 21264), (-15697, 16175)
(3799, 11404), (-18469, 1496)
(4321, 11021), (-12518, -30160)
(-13818, 18133), (-19754, -11314)
(25765, -24533), (-22559, -25169)
(13636, 30994), (-15039, 19284)
(29462, 26601), (15310, 7666)
(10006, 26815), (-17911, 22724)
(1257, 13355), (-27629, -9748)
(-28450, 13858), (-29970, -15805)
(12222, 10356), (-22032, 928)
(26649, 16952), (-4562, -12612)
(-17852, -15239), (-30146, -19221)
(-14410, 22361), (-29910, 12165)
(26205, 31579), (25529, -14396)
(23104, 22409), (7432, -27516)
(-3492, 2079), (-26278, -21291)
(23796, 9842), (-3937, -1283)
(17096, 2311), (-25732, -7023)
(24045, -4402), (-31947, -16635)
(30507, 10876), (-9121, 10720)
(-13590, -10851), (-13901, -19790)
(17677, 24952), (11250, 3399)
(2810, 47), (-14031, -10964)
(20697, 17006), (-1468, 4978)
(1722, 26479), (-5410, 565)
(29248, 31293), (12417, -28741)
(19029, -21852), (-10167, -27195)
(-7477, -14410), (-23038, -29597)
(2918, -3953), (-3047, -22509)
(23736, 26247), (870, -29001)
(-9388, 21789), (-13413, 5341)
(4807, 26677), (-24944, 8780)
(29350, -21321), (-11427, -27558)
(20039, 31518), (-9829, -25499)
(30385, 20893), (-5558, 6815)
(20760, 28351), (-7191, 7933)
(16480, 26210), (-23806, 16388)
(-21929, -11906), (-32332, -24778)
(-22237, -2021), (-29378, -26759)
(20992, 27326), (-22446, 20205)
(24823, 24552), (16934, -23531)
(-1911, 19784), (-4630, -5203)
(14378, 18429), (-15902, -16542)
(304, -2076), (-6163, -29248)
(-2201, 17410), (-24956, -16710)
(22765, 26240), (12309, -20275)
(32164, 30892), (-8783, -13869)
(-25550, 29589), (-28590, -12363)
(-490, 21110), (-20973, -7773)
(32182, 22412), (4143, -31770)
(24404, 14969), (7389, -2749)
(-8836, 32416), (-30056, 29607)
(15096, 13687), (12026, -7949)
(-18154, -7578), (-29915, -19945)
(-2368, 972), (-24398, -4596)
(15208, -10884), (4794, -24347)
(-1480, 23773), (-22575, 4495)
(12643, 27815), (7377, -10421)
(20268, 11292), (-7026, -9839)
(22614, 26993), (-11606, 3211)
(22806, 32472), (-12384, 26052)
(6742, 11590), (-3689, -9209)
(1534, 18472), (-10738, -19835)
(8891, 23919), (-21346, 19963)
(31945, 11124), (28982, 6574)
(-2748, 20580), (-19516, -14041)
(15558, -25280), (-20813, -32345)
(23013, 23006), (9501, 11293)
(11531, -16295), (2069, -18022)
(20894, 11407), (-15057, -23254)
(12960, -17407), (-20472, -23296)
(-2536, -20869), (-7687, -30777)
(14653, 28259), (-30511, -5901)
(-12803, 26981), (-29360, -8291)
(-21392, 5047), (-24447, -3500)
(8306, 6039), (-32766, 2862)
(21558, -12083), (-1340, -23078)
(25332, 16797), (16482, -27865)
(11156, 27845), (-16754, 13713)
(29068, 8607), (-20107, 894)
(23686, 22332), (-30010, -26782)
(-3960, -10746), (-9326, -21380)
(-12302, 15987), (-30210, -1396)
(19768, -929), (14651, -18744)
(2487, 28821), (-22834, 20076)
(22167, -11617), (-21340, -14735)
(11525, -6942), (-20150, -29961)
(-8586, 29692), (-31115, 2571)
(18257, 26724), (-14123, 7289)
(-13749, 2146), (-19289, -14972)
(20759, 4303), (-25218, -26711)
(12555, -2424), (7298, -31552)
(13530, 25906), (2349, 4687)
(29895, -22329), (-26623, -31261)
(13996, 9740), (-1164, -13030)
(9001, 26142), (-29250, 11997)
(-9692, -26887), (-15680, -31733)
(19944, 15069), (15045, -32652)
(27901, 23818), (-15147, 5269)
(-646, 10223), (-4024, 8946)
(-8670, -10526), (-13677, -23103)
(12940, 29200), (-17861, 7190)
(8807, -29199), (5522, -31530)
(9124, 30848), (-26611, 12793)
(25705, 29074), (-18363, -32547)
(16228, 3315), (-2014, -14251)
(-1524, 13668), (-19017, -10350)
(25480, 2438), (-3453, -5711)
(23812, 12795), (-15923, -280)
(4559, 8059), (-10050, -7782)
(18346, 2897), (14040, -12841)
(-4924, 18396), (-18142, 14119)
(-12087, 22394), (-22235, -24847)
(12609, -3313), (-2062, -13581)
(6204, 547), (-24605, -27677)
(-3740, -6723), (-30663, -27088)
(-12938, 18558), (-17341, -3750)
(31330, 19613), (-24871, 13417)
(26931, 25618), (-12830, -22051)
(18993, -4369), (-4929, -16901)
(29318, 20745), (10977, -31725)
(-2861, 27078), (-20516, -10562)
(24597, 16371), (3301, 4982)
(14210, -5225), (14165, -25524)
(11954, -21121), (9805, -28046)
(31756, 949), (8234, -29792)
(17530, 11922), (-22125, 9561)
(24771, 27775), (4446, -31414)
(23190, 27947), (-17419, 20820)
(32744, 19082), (-10722, -19891)
(-8419, -16414), (-22976, -32174)
(27622, 2619), (23292, -29237)
(7611, 8138), (-1571, 7818)
(27327, 13450), (-19676, -3846)
(-11160, 7690), (-24106, -23826)
(17780, -3118), (12083, -28592)
(25243, 31092), (21416, -9261)
(16281, -3878), (-24992, -8950)
(11351, -8420), (-16764, -15621)
(23154, -9125), (-20625, -28136)
(3045, 22723), (-17277, -18865)
(30079, 30925), (-29879, 2855)
(12144, 32374), (-17653, -8656)
(-19904, 20653), (-29635, 227)
(2555, 19414), (1745, -12041)
(30583, -5073), (-18088, -11604)
(32639, 9148), (-5002, -16518)
(28198, -451), (-18837, -13875)
(32413, -7492), (17777, -8108)
(9356, 20087), (-19451, -2892)
(16067, 28431), (10379, -17629)
(5290, 18011), (-8332, -25203)
(27087, 2701), (-28907, -23593)
(20419, -2692), (-11577, -6998)
(10909, 17425), (3112, 15683)
(31538, 26629), (3671, 2083)
(6082, -1922), (-22174, -22211)
(18153, 20674), (16422, 5307)
(31164, 12159), (-30018, -30476)
(7218, 9813), (4110, -7105)
(-8037, 3861), (-8491, -25237)
(12476, 3948), (10643, -12621)
(32240, 30043), (10136, 28742)
(29509, -6895), (18856, -8119)
(12076, 8266), (-2988, -13995)
(-6591, -4975), (-20621, -13361)
(4929, 15517), (-1202, 11272)
(18057, 18195), (-15511, -5846)
(-5884, 5643), (-22480, -5675)
(-4086, 32724), (-17058, 29294)
(2488, -1806), (-8729, -15002)
(22840, 21695), (-5424, 17199)
(28891, 6399), (-9500, -24192)
(14527, 17179), (7682, -23955)
(9564, 16452), (-18772, 10870)
(3609, 11762), (2109, 3795)
(31956, -10129), (5402, -32589)
(29859, -8912), (28085, -30758)
(30699, 30030), (7734, -20637)
(11353, 4023), (3617, -30921)
(21100, 13221), (-6609, -23742)
